Id,Predicted
4694179,226.5923
19984688,192.51741
7957339,147.71294
28253349,63.41967
23733244,120.965324
14683118,68.89614
591565,161.71617
6198343,174.8709
4807244,160.0122
7762374,763.2121
26355170,187.00157
16411398,171.0768
5061309,71.97336
23685538,63.73388
668691,48.233227
9884516,113.4952
10755415,83.45978
22329159,75.16175
20213973,61.54791
26922936,70.24625
13442932,154.84956
23572577,66.12121
21632054,152.51707
29689100,141.5939
14302945,67.72777
20271220,72.46532
9844892,318.18854
24798903,293.92227
21741555,96.95722
4707057,63.770683
234184,569.7708
13480162,304.92432
13641888,119.3843
29178331,67.2393
18858761,93.16133
1325473,110.205826
10487548,188.46918
13028533,256.36813
3139918,167.13403
16817209,78.21477
5651968,93.563095
29217788,105.5605
18844533,95.44913
10748040,50.665195
19347982,186.80191
28911697,81.21854
24508874,59.029877
28627156,86.53335
16338348,164.05669
21178117,71.202675
20689924,125.4484
21260075,329.66547
11553426,151.78563
15833574,105.15942
94209,81.491806
21529099,118.06958
16096372,115.53566
21321503,239.3321
12888052,204.78246
22690429,99.94696
28626448,99.35024
23221581,145.8897
3468914,184.91579
6471117,66.33377
25475989,250.45047
7455635,156.24931
9698613,70.79247
1766843,157.63567
4537520,155.675
18180989,107.75173
13064336,77.38852
13415100,253.77637
26251366,143.80107
22852022,96.659
17130293,102.914024
1815211,156.35843
15379574,154.58092
19730968,83.81946
6971141,215.73549
19810585,97.43423
24828925,67.025246
27840650,67.45283
23278026,147.92354
265064,60.993034
9505111,193.40536
25688649,159.27422
28885309,71.24529
15131952,60.15608
14351733,71.65687
26486542,179.45403
22616796,74.19556
25344034,55.33195
20573818,146.72758
14361172,569.23
14373756,70.671
22529877,58.571438
28694462,120.83721
5582038,157.86505
26817656,107.41695
739239,149.56544
13997539,156.53137
27593959,143.0774
27141013,112.051445
12446548,78.670586
15564955,178.20857
1032127,212.44238
5572024,88.146286
5205171,122.81723
26748307,250.33864
18390907,118.95768
27807260,100.553604
28944243,60.36877
25860406,122.94106
12592427,107.54896
24355153,164.50209
26430182,300.19333
15783953,73.79728
12864193,448.95807
8535332,100.56713
20420152,186.9849
28053907,171.26257
23105764,156.27681
26320521,342.81393
11737916,84.769104
28976241,241.31163
26557068,594.76166
580323,91.56442
18268053,61.56566
13216357,136.29164
10847705,137.93332
20476379,326.00546
22524272,293.94577
28561906,119.22328
9618986,87.951096
18311634,95.4158
7956593,183.20119
12228640,125.9206
27949286,72.41927
14518257,75.78706
23523462,244.51938
18585458,162.22874
20526690,128.8185
14840286,648.095
24239222,131.12988
14854453,70.09111
23760540,117.23571
790767,236.15108
16051087,147.17412
15861331,88.98473
27675173,169.21306
6225974,75.42532
25005483,232.87253
14634272,70.611336
24394220,137.88307
3782457,221.76778
16805103,219.25044
20028865,68.499886
13711904,172.43655
7745868,95.00142
4950807,121.50339
20650014,143.60545
28206135,92.560394
25833266,53.342186
26341895,215.14256
3357364,119.702156
9549544,422.41107
6543312,194.06813
22166117,60.09006
20170965,69.80744
3324498,54.56151
25267961,158.18047
23002904,510.7043
2041283,75.96027
12323423,112.78464
20990053,254.44038
25076765,106.618744
21477403,172.94933
20991704,125.57679
29450310,195.05045
8080730,362.10974
29541616,184.19092
6866419,71.15092
9445757,215.59584
7471859,202.21326
2926993,213.08498
15007810,112.20424
19906578,149.78093
25031793,189.23682
22686751,149.1402
3344177,203.18556
22449149,147.27061
24467654,269.95416
17239021,113.68443
747344,236.8716
27772671,95.33995
22772570,105.00797
14105177,254.14082
27547589,60.17046
13771435,170.61969
23288667,144.08736
5270589,142.01756
13786392,170.99068
26131195,185.79901
8612715,69.4197
22354171,65.39964
16288338,154.62488
7206075,157.63768
84659,182.58665
19701453,103.94247
13526398,160.90387
22477689,365.2389
1583653,94.16054
25860068,166.17035
6105240,188.71483
5738785,168.31131
23360409,113.34818
27960714,99.53028
15647522,83.24904
28177778,97.38277
3930878,169.0616
13765949,155.06908
25934215,444.47595
22407560,53.07949
3072242,99.88683
21291807,75.15005
24987915,136.53014
27850610,165.73477
6860656,250.56438
25826202,97.94973
21710003,163.51079
15732405,207.57202
22715051,183.6435
159749,74.42191
4295733,55.09953
17300881,154.5985
26778845,78.13686
26134638,170.77753
13716080,111.21637
22344445,234.88844
14387555,97.99535
3911632,55.25223
29356635,85.618034
29275808,105.21976
22970376,96.398186
17583983,54.271
20176000,51.128227
18240637,62.382893
15180279,209.76663
23771286,330.67502
6395425,62.115356
26985203,321.68063
4203460,210.73442
28001559,97.36468
13355757,120.47688
6509338,117.9954
16637954,103.65108
8287001,49.119488
27113535,222.5066
12482870,55.212982
26599091,162.65186
3946177,270.68445
18507990,61.748272
25507427,179.56532
13288854,72.768295
8221965,272.27725
7349421,130.69218
5519207,87.027596
28896148,63.524445
20057450,155.40306
25057321,475.69504
28545365,57.863083
4904582,51.147316
23613174,99.14915
8589444,88.44613
752783,132.69316
13905835,74.889885
5571405,106.62662
14779590,80.65236
17224797,173.46432
22232396,121.75384
18613432,53.784866
13157014,156.16545
25893890,108.02505
9424118,125.74501
12807993,148.52054
17774316,69.30303
27208517,89.580925
20305686,72.998055
22077920,169.20718
836720,256.18674
17252037,98.200195
874706,110.8315
20034244,84.1509
14296562,171.00365
9315567,84.20797
23858105,95.107994
16351193,42.711052
22344396,52.899837
22129294,273.32098
19474100,62.35036
13408222,113.79465
3476105,122.27491
17719455,143.53743
876355,121.09378
3710230,258.9721
18852245,58.657116
3369100,149.03621
62891,132.77351
6045055,81.92833
26450833,225.45457
13191819,163.2231
6971750,218.72685
10732197,99.73788
1189378,262.63055
27697669,149.66064
22435288,69.26438
1701981,203.48856
9514663,95.38758
2263265,80.96778
27107511,71.07386
10354038,139.72403
16490625,201.87755
26449028,60.77501
8151782,114.74125
28011745,160.65985
12301343,164.9142
13495628,166.3048
5940268,52.188046
9576230,102.121414
21212060,426.06223
8883269,93.05308
29519897,337.5923
6155072,91.143005
14798941,67.356636
21348074,123.468864
1640992,94.87349
12547510,78.08918
15659791,141.04391
13208233,146.0269
2071941,166.02255
9526057,101.74095
7905098,52.638584
20092369,66.05725
17122439,135.1686
9708577,270.0219
3613067,107.88376
6364324,89.0746
26260012,120.528755
1127040,66.74595
6302460,61.899372
3303382,180.42938
15866130,60.07397
19875779,143.41852
16617542,84.05215
17684067,80.04449
20498261,163.12411
8186068,81.72553
28662351,90.780464
26413433,55.25866
1847096,176.7538
13464927,136.1947
22571029,162.71936
26440780,177.85588
29701847,228.62283
22308312,228.37897
20662567,112.32354
23766668,228.92056
25867344,89.56395
22794818,88.48076
7987306,84.93381
17422489,121.114555
26463879,51.3524
4909949,387.71988
27422684,51.80877
11698202,69.74745
21747719,79.04424
29011574,486.39233
21978366,79.81832
29183099,135.48419
2102651,143.44678
38663,464.94135
9453249,132.94218
21236661,134.97957
9063028,225.8645
63588,83.52939
5663222,112.223404
6990524,385.11145
26156691,88.40371
15360654,81.28045
18828846,71.88116
19790344,178.00786
10949554,85.84381
20089288,31.106524
8668418,168.90092
11679675,117.03867
12421102,135.33684
7563493,61.748573
28184199,86.06503
193853,191.16655
6822674,89.19073
235960,142.51575
22570065,180.24037
12360207,158.92204
19305691,271.55826
14012883,147.38148
13544508,96.39447
20191860,159.8748
973653,66.399605
28731788,90.18225
25142240,553.6859
9937307,68.59367
8113156,143.8556
22903202,86.62384
28639271,445.66296
7153138,117.26786
29634183,51.928295
18568551,147.36536
10244467,86.62261
14706575,131.13712
28609526,57.378323
20928856,63.141823
22360679,84.93381
5051094,48.33369
22293539,52.383232
21568479,84.119545
9550884,80.61303
14807078,156.1922
1005763,72.102646
13604794,101.16543
27017924,126.54348
28497028,101.64957
13297312,69.84998
4481474,113.57892
26857281,128.13463
4720789,211.06642
1929186,161.56451
15757832,198.31987
29057992,79.60236
9052018,119.16542
19677284,65.05895
17233932,90.40762
14716077,63.14231
6216318,103.0211
1408914,244.69078
12598128,291.0689
17512865,232.5714
18108134,65.94043
24623151,200.45485
18767571,234.00783
6590569,120.43054
13673459,122.07034
27831511,189.07243
5191617,89.09874
20440757,63.431618
8683610,358.3005
28757927,145.62115
21136103,95.792435
26688766,92.39905
19036742,70.08626
13968722,118.74478
8680417,399.32837
20729530,357.96317
13451786,69.55753
12086985,85.40533
15333336,61.55669
27191462,68.31087
22343961,191.60327
11100490,667.47614
16284730,75.93568
21583472,63.704754
18695104,108.69139
25946909,131.92522
20027393,81.38052
26526269,96.498405
23435615,71.5573
23875452,125.11151
1828063,169.14716
27125791,153.01936
10019508,64.643585
8408085,175.61734
25371766,193.51677
13750770,196.12697
4462491,236.12454
19560761,102.59639
25860270,222.21695
7307468,91.585304
27672277,243.28934
493611,143.29918
2569808,142.54265
22377515,209.91124
18962722,204.08238
13318239,184.02634
23110266,476.09152
3520418,204.29486
9506777,134.25496
29086850,70.5227
16519069,91.752464
13495754,74.46738
21271180,93.34157
19759718,83.49933
2284484,225.65715
10099859,142.21013
20758861,338.2937
28538964,204.07173
4325329,191.946
715270,41.915916
25098948,106.15106
20322961,261.02368
512209,611.98785
15057717,110.08884
3737847,69.949356
16817468,78.21477
14043418,105.71869
24732974,138.42766
18946117,200.00854
10788568,209.69183
20720290,132.23756
29445977,379.58313
17280743,186.7126
5523654,279.23645
9549342,141.10574
20590523,164.30397
26132476,132.21352
22121197,673.3248
16163874,160.38945
24831635,64.35758
2256519,247.24706
18288828,113.96396
5194812,56.59038
18003567,297.87866
13848005,184.51604
29063993,148.5562
23040115,149.85922
2066623,233.04611
27846558,120.097115
2314392,157.15242
13694429,48.88796
21591672,75.31146
9810506,137.76418
29178995,75.338165
26925195,292.53143
13722149,191.67856
7800835,115.800896
20639280,235.8418
29237220,597.2873
19570082,63.30594
19197129,92.52434
3383382,203.12338
11531130,175.34438
28247510,100.10117
8164253,180.46579
18152855,77.44411
115748,113.52925
13525308,121.56943
29659752,79.84542
6921249,209.18355
18276063,72.222466
27204807,280.85187
3487445,250.52318
27678522,180.39671
14480430,84.35553
14805984,99.269066
26735305,104.61981
14012606,528.8483
12167819,136.54897
10527142,158.21222
21593919,158.83287
29509030,71.45475
17242854,67.916435
651475,98.491005
6091208,90.25616
21380831,118.681404
14015822,68.736885
16368541,94.955284
12752736,93.2377
18666300,123.482124
4144162,66.154366
23660732,174.57547
22881182,142.33661
21786868,140.15236
17919742,119.058014
9451597,55.93654
4512329,77.78356
22231453,63.853966
1526741,38.521088
29251082,79.7683
599336,101.20679
3457822,55.33539
6865662,254.90619
27905904,120.43347
11844145,161.38193
18803064,67.143585
24808062,360.9368
13294137,86.77943
5857515,207.8923
1586608,109.099846
26329674,106.6877
10031933,232.30208
23691189,48.797703
7160118,90.14653
11574785,86.70679
17497867,78.216805
149777,91.486115
26362867,75.759
23626248,98.85099
24805679,68.93294
2134697,168.67047
20203454,304.66898
24857291,61.892414
8257211,47.40344
13137665,115.16821
21713128,62.951782
10030753,268.34555
23630582,144.01291
18611347,86.63969
28126994,252.9931
22209413,165.62903
18611565,157.08589
13605171,119.79695
21206002,302.67346
4908978,152.21083
13616940,127.57265
29331258,126.96834
28940025,99.661285
8162214,77.89614
18305649,171.02386
9490080,391.0494
29370151,50.220936
26489955,104.74376
10127075,654.39014
2513351,85.511024
23580781,487.86365
24311839,49.34475
23935141,231.84297
19313483,127.71108
2889781,127.29891
9940966,178.47235
4377410,87.87458
26475612,115.84987
12387018,196.40468
17529947,129.34932
19572959,81.533554
4611203,123.451096
6064471,282.48218
29487530,124.75778
14967904,111.19149
17191476,71.25854
21693068,125.997314
26599360,81.65486
21460249,110.34446
9452887,56.59038
12966771,201.97864
9867830,82.7949
9269126,121.08845
25893935,199.47807
27528935,73.16719
28810799,76.97932
28101852,140.99179
16790334,66.284454
14823526,262.0705
6994064,143.23953
16238449,123.722115
16325919,59.920425
21570741,127.66962
29436222,192.39546
15297704,116.71297
4137645,112.71018
19049449,67.21736
16122441,148.48048
23763367,125.39379
3373030,137.19482
23306219,85.66394
23417806,204.6321
12400242,205.42926
28411960,115.87979
22148073,79.3472
27752346,64.84329
22599828,134.52663
13007629,200.99817
27370992,199.83002
4041351,67.24317
24033812,195.08446
9837588,124.44955
2186452,227.04962
2101349,209.61212
8866894,65.33575
18199016,81.44688
6347548,102.481865
8781396,112.02185
17644428,91.322655
19460197,64.70871
2089492,198.72267
12308695,61.126186
16145034,175.27904
9767864,55.701553
27417181,350.53162
16326,469.6462
28781948,267.75668
20206499,116.85464
23464662,64.85459
4502545,191.13762
19760163,49.94277
17366110,457.4789
22448088,105.30477
13815162,67.04023
11296570,181.6007
2414157,38.042202
19818960,128.93011
9050597,110.8016
29316878,111.00324
29309206,193.8605
19788051,231.95312
9739230,175.55872
11140165,388.28888
22412331,52.22273
9137533,111.14144
6892731,151.73196
2817967,127.47116
28026246,296.38004
14776203,49.782116
12569216,818.122
29417894,155.09636
9644389,157.33348
329310,178.24036
20085472,60.197018
20184138,136.90547
11922333,96.947495
16395163,86.4674
25948403,131.33092
8302680,193.0609
19877695,89.85963
10298748,189.9552
4250176,76.69049
14126610,99.229164
15967266,63.972313
26889078,103.26809
18503701,63.31219
17604756,148.94675
5773014,158.65948
14759511,83.88708
15034150,162.90215
10457522,66.54265
13975292,97.35149
23451337,119.9372
23855151,91.369675
19924036,107.47895
16311386,183.34718
13529037,162.94714
21609205,54.29625
3421607,108.10502
28013709,215.58134
10527274,126.025246
15659787,69.77752
6806282,104.70902
20914425,89.05364
11190303,98.8935
16277569,73.14063
26391060,114.92018
20844601,101.16668
1112407,141.11066
628227,193.2417
3247291,98.434784
163814,144.4671
8853511,283.2199
10060147,98.093124
16161905,193.77684
15685669,67.81616
2671402,175.24709
26784523,143.42076
12674934,95.57655
4823971,272.0162
23104347,97.552956
476983,41.82034
17015790,64.445885
1970512,218.38956
14869271,151.70349
24034969,82.42539
14067559,53.789642
28045230,154.80525
274062,78.61592
32023,129.77124
20034180,74.83173
26391661,336.46948
7360214,163.17358
20064477,65.593254
28850624,74.19615
18066733,334.13394
804194,238.06015
22214408,63.462154
7715344,135.6532
5210286,96.717445
14141215,110.95961
6737048,128.13297
23436058,215.13217
29129330,124.09496
21549898,197.1188
23325358,89.161705
2686412,80.70582
22504678,138.34712
5476046,412.0988
22087758,256.91385
18407764,97.39257
16588866,65.09504
29393448,129.73248
19038815,52.99191
9899132,162.13692
5127571,73.32893
8864404,69.396164
7543993,363.86008
2310542,148.75519
4982699,130.63007
21694344,116.90678
23385746,62.564415
13633680,172.51268
12450817,125.98603
12681868,48.37594
7559836,92.81913
10055548,244.22452
8764617,142.18903
74240,208.73627
7858532,59.123657
28816767,79.46226
23263180,205.70233
28688612,118.55368
22404730,214.73022
25766100,117.759674
25167654,58.191227
13000571,170.86375
13183826,60.783344
1762513,201.73868
21249456,165.00325
18297633,63.15587
10611924,122.90878
28371132,209.75241
5894824,124.778244
19066190,74.4156
26324904,112.9392
54626,53.805695
13477359,93.66933
13542884,89.854034
2707194,439.1299
15930864,144.22559
23882425,193.80936
28341954,52.41877
4824847,94.93297
17574297,80.51815
20917327,102.56562
20070187,143.809
10958668,61.05932
21428625,72.13039
10452,64.346985
9987543,70.98745
29533666,319.52072
29588461,83.01066
19919747,166.54832
12990578,103.16546
20589142,70.68879
816637,108.26819
23742897,271.13504
24355927,97.20464
8729960,122.39164
26496645,96.172745
14472612,234.7276
28437554,82.11751
10340994,84.00466
13667633,186.81935
14588521,157.73961
23811316,124.73183
21358406,69.34481
29058269,91.291336
21848241,72.697975
27460536,78.91799
19120752,259.49646
21712433,148.90956
13980004,188.98466
10090735,178.36806
4343312,70.62395
28314689,520.1293
26279108,101.153694
790682,97.28512
4833294,126.29647
29338555,106.283516
21710913,134.07999
20844800,235.21974
19387438,71.225464
7254023,61.131535
6428942,249.98206
26131004,60.015663
10207629,167.66577
729771,206.09253
22249805,108.50183
9476397,60.677383
21461350,69.93909
2365645,147.40762
820953,159.81737
16164497,160.18651
19154395,54.583057
12028322,430.29575
13727995,54.085342
29654943,65.55954
21359078,94.44366
28897899,160.53911
15983139,194.2188
6198636,184.28137
10938202,122.69111
2723338,60.535316
27128828,87.625946
683821,85.24036
13653798,135.89209
9563529,147.44193
17515391,201.64182
19386545,132.83676
19929106,253.68803
15735169,173.26306
11439208,90.88775
1403870,514.25745
1925956,155.05132
8382660,77.021034
24831269,218.14044
11304325,340.75952
27763032,149.82872
16159778,156.97766
6679376,142.21013
9107788,346.06815
16450351,121.803856
820801,144.78682
14355768,219.25044
18788839,140.72827
23924630,185.37695
9591771,80.94019
8301131,115.99548
10127534,167.7602
6863948,151.40543
6939758,111.77366
4920912,244.08713
23377158,244.68166
9167889,110.73838
19808508,64.63448
3816499,59.0882
11517530,172.33678
25085634,59.933956
26415648,136.1225
13942921,76.69515
10595374,300.78897
10000943,175.28152
28257916,326.76044
715481,78.86638
27288051,60.339508
5153123,121.64422
28933616,146.16028
6778747,297.8482
2297029,207.68867
511733,124.468315
29116860,157.63194
6041875,267.84665
26062892,69.730675
20280610,291.02283
23942859,136.83987
22274974,69.82885
27465708,98.30749
8757920,119.75333
27814780,90.706184
21619743,120.135254
21965119,108.75688
17718694,119.322685
12061419,129.96144
19642392,100.36933
28313785,257.3108
24103241,67.89699
28719635,124.81687
8470281,72.22728
2302803,267.4278
18035113,121.03587
898861,99.74458
7095426,130.44594
6748711,171.786
2925138,264.7802
27458304,295.26297
19200160,115.89442
661814,186.02124
14010252,175.56206
1925062,131.94832
24305977,57.411907
24451289,412.0483
29615909,119.98457
6450254,216.26346
13884253,74.88098
22618211,207.46318
7038801,58.711544
11993790,61.386395
24969653,101.37671
20189290,100.398605
24835618,68.34622
11359913,760.95593
17496194,133.2326
10390256,131.60121
7802086,145.80536
19701037,156.96053
20910700,185.95578
18506841,303.33817
7437454,165.4847
21501295,394.42377
6099485,75.48581
7394136,105.85439
5811254,87.369225
4440020,110.72618
1186761,118.531395
28492943,117.73619
11841709,241.58522
22586922,87.661545
23516999,110.83228
504394,191.28296
20006934,253.52652
28412322,116.19493
1115381,84.01445
28135693,43.5137
16912185,160.43407
18668571,143.77202
148825,201.56497
15342056,58.823643
22307248,205.79784
6612737,74.338524
21677335,57.116226
7199049,66.6936
7398507,187.13268
982038,124.84014
4183989,84.06984
19503971,71.066376
9959880,79.265724
20763758,102.211006
28044146,42.83347
13003338,86.1558
28987817,63.970528
982276,117.755844
2538248,90.28153
10053592,216.44638
20482262,68.776566
15736079,68.64353
27934562,39.440125
6914332,104.761734
23054586,67.49023
7768661,329.03943
2164631,199.57817
16241503,68.03259
15216124,114.49054
22911,88.70878
25611702,328.60727
13489789,48.812527
29635732,210.8904
13532634,91.44616
552519,146.32512
387666,131.14546
10705985,76.618935
20017584,69.4067
10526335,64.36965
23336877,168.7541
28831635,170.31792
25421873,93.037056
25805422,72.380486
10519216,133.77975
13739108,109.59058
20802217,59.748287
12052345,60.61327
21851390,112.22482
20557646,84.43851
22358329,211.10489
24303775,67.03285
8129389,132.0837
9151490,263.23734
18996283,100.536354
9752053,104.98367
18222359,128.02362
23764348,58.23982
22030831,153.64732
14669267,220.98535
26333121,59.625816
22044485,65.82517
457822,150.6461
1728437,66.60107
28917395,111.84693
10731680,294.9736
29482218,230.45131
21324770,61.92383
7798930,349.49295
367042,125.26888
29518129,52.50473
16288598,76.31438
18731641,124.3213
6627016,195.6159
5285582,116.46491
28963244,828.1468
9907257,181.25198
11254989,184.14957
2936054,173.15392
4037522,73.02801
11885446,107.6597
2416104,348.93652
11047353,76.85478
9325979,254.59645
15360687,122.401
19327636,161.23753
29005507,90.820984
26757602,73.63862
26773228,71.444214
21552247,161.11588
3172778,185.89539
7743287,67.89579
14120431,157.87573
27601676,288.54337
2276065,309.42343
3718713,146.63829
26671522,113.56218
6031904,121.61018
5031539,329.78384
291764,68.272545
7339716,229.82652
24673017,546.372
21935245,145.11496
27504607,117.660614
11928097,104.63019
21173263,112.80017
19438593,75.8418
28052259,190.41682
17231011,53.870605
21433817,570.54205
7323905,194.52048
9696307,165.7734
22046692,66.95774
7321054,91.192024
9457285,162.28659
12902975,97.43453
22486252,241.5483
13556846,75.0208
27399884,166.69502
4155012,188.15529
27839014,151.19405
9040792,83.51855
504362,205.4729
18577989,52.97557
18842882,132.47783
13126582,177.07784
17560078,174.31064
21647724,248.26886
4250746,151.13037
5641857,288.94107
28443500,134.7651
19206550,64.51535
22247825,358.74927
28785091,75.74693
29286966,97.07105
10589684,70.01635
7808346,298.85675
15268654,185.5031
26256359,56.57498
23306520,86.06181
9989842,247.74525
29212098,942.1088
8194497,119.0482
4074892,82.15479
7857040,107.04337
13204229,92.48526
22030140,168.19547
17304795,93.71782
12570895,67.5029
15545469,69.2187
23597250,50.114773
18560569,176.71574
19993470,208.54854
6766169,88.73942
8513839,146.90918
7325230,244.59793
10058942,67.077324
25079735,56.77102
21827363,90.25433
14027110,130.90848
28217921,101.64957
27304923,67.53038
13225970,77.81685
28964584,76.40124
21260055,126.80699
15181451,113.97381
19721291,75.14852
24345718,122.22099
6451892,87.32418
6349146,296.24332
2989394,112.24682
24159289,152.94096
29352755,82.42032
270315,48.781765
6460353,164.2974
17751140,54.123795
23626598,189.08177
14803710,118.59398
28386154,62.73404
24775817,80.64464
9996642,75.22218
931352,50.611618
8206060,186.6002
9248239,105.41957
715102,84.52928
5267177,117.8794
16338143,81.2827
18932586,141.06705
19470886,161.82529
23723970,59.509834
8334574,123.417206
23689295,85.87106
8594833,294.0703
28384184,58.478977
29562290,96.52715
31555,153.86966
15345019,166.54036
26190785,63.04753
24851556,71.406746
10958463,113.78801
16478472,166.91872
27015568,73.1024
19195537,289.50903
15467900,83.08954
3042553,82.87931
9995077,59.91773
482365,158.61526
20605087,62.6712
3924397,153.10869
971247,172.31271
3350417,71.67826
15337044,68.6132
14330688,130.50545
15497821,666.9712
21605900,89.412766
10267034,84.40039
16506121,78.29839
28989914,157.21227
385853,71.48192
855573,185.3197
22292535,93.87214
1069758,56.684593
22166900,265.4358
8347980,149.21117
27540824,100.278336
23420032,124.00703
14246150,184.15831
29655330,229.50049
28826608,118.37369
29158689,234.89035
22101034,81.567474
16171678,90.99789
17558130,104.04222
28416902,114.60322
22453638,219.85323
12806491,56.5636
20514316,225.9529
27846659,233.83977
2243321,93.33462
19346150,108.55023
27703806,158.22884
24245905,219.1681
14651787,192.86816
13520598,228.97523
2875923,82.62903
24089904,43.447636
25517197,663.06696
13997902,96.04427
28630736,73.31295
4397455,175.80109
25011804,92.84126
4906823,44.939228
23307751,189.49596
21216288,110.70916
10546363,103.670525
6598334,90.36728
17796507,58.33982
13314752,64.18185
19875728,299.52747
22225504,58.18977
26741585,101.64567
27604639,361.13885
28965565,67.8497
20630578,117.10487
18734568,110.483215
20000820,72.41309
28195632,130.90652
365227,155.3487
2613864,216.64159
28240688,326.63916
9274832,224.66833
9992525,57.388157
14756990,66.572136
9944013,121.594635
18387366,72.82404
28847050,183.36198
9678488,212.90631
16431249,147.71028
24580943,135.4757
26449775,133.26633
16012941,174.39844
20189048,92.33767
16271818,172.2514
17482997,137.46347
26814584,415.35208
22926669,86.64557
22282585,127.843994
20305160,515.18744
27577221,617.36523
4726388,122.13535
7579573,151.45267
16285996,113.52512
3061093,152.92339
16792622,122.914055
26747320,172.66055
16178696,98.96386
22323960,137.0837
28123708,57.74575
5466630,125.133896
25186915,78.05154
20703198,113.19039
24140533,183.97917
15115382,114.60307
15452258,102.748856
22406991,57.086742
5055033,166.55742
29540687,249.1013
2417098,159.50432
22478609,176.5065
11190497,113.338715
18462681,61.780727
23676481,151.87254
2106662,315.38434
20193830,277.65057
27083945,100.311264
16040229,123.085846
13282638,115.471214
12521143,78.42762
15518031,57.504864
21177575,49.598938
2243540,242.14738
19606903,102.92247
16846366,450.561
12110990,374.2019
29650847,229.02986
1308841,62.257256
6999056,92.61424
22329550,103.79041
4424261,222.35599
4595507,117.76348
24226175,131.89291
21384461,131.39523
3922417,94.326256
15127055,83.13966
17591452,139.8417
9254736,113.95351
1279234,115.047035
7280528,128.94173
29630190,111.13018
28961085,204.46518
8435067,89.2556
29632875,104.47162
29280323,74.82862
16186637,478.84012
25940362,153.60858
24020863,89.39923
11052982,288.87277
8442997,492.7644
19944735,93.63574
2201581,115.82935
17330186,99.44461
23905542,137.36404
22224072,182.52399
20171270,73.1703
18254259,73.47115
15870454,106.89285
25780292,259.51254
18293726,77.0305
21836974,101.90618
22464849,164.22081
5939328,252.98141
3758686,114.82564
13859707,103.1465
17040449,189.6491
1664614,131.86781
19303558,57.150497
20614953,66.58612
15596539,76.74743
25545177,60.63314
15259634,88.925255
16219994,128.05139
15342701,116.36882
9453245,66.43391
8446914,96.59189
3215660,56.610653
16736830,321.28046
3240838,94.50989
21630541,129.04408
26277872,105.303116
22714327,85.65846
27491293,233.92223
2267508,168.83331
15182188,88.26793
10013750,86.47701
22047176,157.64603
9733138,181.58823
16256074,67.69343
100186,164.68999
7093979,327.36093
20265742,193.26813
3883020,105.32221
28988962,210.24738
9405124,124.36371
7161718,175.15111
28963934,182.20512
16525573,133.3871
26057252,70.13455
21620557,123.23567
15941474,61.19891
27352555,218.86464
26720884,104.83215
13450446,216.52654
7252856,129.81238
11495797,403.9263
6662609,73.39436
770729,245.7736
12067652,180.51378
28741548,76.85105
1646541,63.068043
8173559,51.14819
8652647,315.2714
8255464,130.86656
16350431,99.81136
19858046,260.73468
11322391,79.175255
4271119,106.45417
1467238,207.4562
17383677,112.627655
27598775,66.112976
481022,165.7441
4707159,214.96364
658366,159.49155
3749971,169.09315
6553268,393.00604
23717431,305.07416
14858544,184.92252
26442431,121.495926
1582837,66.70847
20308833,67.32321
17952472,128.94461
20848135,74.981285
21667733,91.763245
5590387,112.39578
26893284,184.85168
15322871,55.820755
25140344,140.07637
26274345,186.00432
29227134,135.4471
22605207,95.80918
15584096,235.36127
23275920,204.69376
12738836,94.20987
9772152,177.8484
21379252,265.8311
21177976,114.44488
25860905,480.9933
19768829,244.26056
22283652,196.96097
11207036,176.69112
16321573,332.88986
15432264,162.98242
5384643,121.6846
26096188,97.116
16534762,149.294
18522181,232.83961
27255101,45.7165
27733195,58.41254
11871993,159.25055
22261174,302.85217
4268286,101.63103
23953696,342.83444
2082223,91.132545
27758524,93.85155
7900546,118.48386
26779327,84.59668
29059836,170.0588
19009220,86.547356
7817350,122.94137
29260361,438.10626
2044889,146.39671
13261498,251.6331
25677687,71.14176
19702232,80.040115
23477827,97.58148
24827079,68.30676
28289954,70.25565
22869995,82.825714
19829879,188.47726
17430853,60.95404
16652059,84.4233
24514134,93.01408
22099954,135.83157
23593710,242.76932
23265699,116.536476
10123450,87.17443
13337150,101.06634
8878172,53.05722
19655186,137.3241
35526,134.26462
25891334,47.717846
20088021,185.70142
25568873,53.842365
28408743,76.92602
10943915,215.29347
24867995,139.17668
4867749,235.40494
24121036,77.65758
15073292,69.33418
13659055,74.809395
8813306,160.20049
28326847,280.11057
11837962,118.52719
4947174,63.331215
23752068,191.12735
2273117,238.87325
27926845,347.82944
10848827,65.85206
17169353,538.71783
16710722,126.69119
25814918,135.59058
22996825,86.192795
6713821,88.44149
12298456,181.1281
6146238,76.643105
8532876,133.03322
12267734,168.55179
753687,135.89482
27978240,90.947876
24499863,103.87245
17793180,89.04392
7664594,92.64279
6692975,116.422455
16376497,209.5909
13318272,92.9063
26692006,284.1606
28029114,87.95024
20183695,163.85063
5581273,262.731
7854426,109.07642
3728135,199.15527
29701773,200.55379
16996664,194.9324
12891755,61.45202
6452764,156.06601
29610311,60.961666
3880588,185.85912
23167654,849.69543
26198481,126.327194
22001381,114.516716
22687336,116.47217
19888160,81.6314
16677256,141.16306
246938,196.14584
24772896,229.46104
16851711,95.02791
8256749,102.77845
18445936,128.24925
7911917,162.35744
11371974,145.72354
20135026,93.381996
